6,4,4,1,4,2,5.21344415909483,1693384935.88128,-0.525,-0.01,-0.3,0,0
NaN,NaN,NaN,NaN,NaN,1,5.02130461135351,NaN,0.525,7.88,-0.3,0,NaN
NaN,NaN,NaN,NaN,NaN,3,7.81214439190674,NaN,-0.525,7.84,10.5,0,NaN
NaN,NaN,NaN,NaN,NaN,4,12.0854954387481,NaN,0.525,0,15.1,0,NaN
NaN,NaN,NaN,NaN,NaN,0,0,NaN,0.505,0,0,NaN,NaN
NaN,NaN,NaN,NaN,NaN,0,0,NaN,0.505,0,0,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.505,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.505,NaN,NaN,NaN,NaN
6,4,4,4,4,1,5.24376772940984,1693384935.94321,-0.525,-0.01,-0.3,0,0
NaN,NaN,NaN,NaN,NaN,2,6.47437255647217,NaN,0.525,7.88,-0.3,0,NaN
NaN,NaN,NaN,NaN,NaN,3,7.66140326572097,NaN,-0.525,7.84,10.5,0,NaN
NaN,NaN,NaN,NaN,NaN,4,10.8827937589573,NaN,0.525,0,15.1,0,NaN
NaN,NaN,NaN,NaN,NaN,0,0,NaN,0.505,0,0,NaN,NaN
NaN,NaN,NaN,NaN,NaN,0,0,NaN,0.505,0,0,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.505,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.505,NaN,NaN,NaN,NaN
6,4,4,3,4,1,5.79910337897161,1693384935.94557,-0.525,-0.01,-0.3,0,0
NaN,NaN,NaN,NaN,NaN,2,6.02096337806501,NaN,0.525,7.88,-0.3,0,NaN
NaN,NaN,NaN,NaN,NaN,3,7.00782419870818,NaN,-0.525,7.84,10.5,0,NaN
NaN,NaN,NaN,NaN,NaN,4,11.2737349622918,NaN,0.525,0,15.1,0,NaN
NaN,NaN,NaN,NaN,NaN,0,0,NaN,0.505,0,0,NaN,NaN
NaN,NaN,NaN,NaN,NaN,0,0,NaN,0.505,0,0,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.505,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.505,NaN,NaN,NaN,NaN
6,4,4,2,4,1,4.25082344963891,1693384935.9736,-0.525,-0.01,-0.3,0,0
NaN,NaN,NaN,NaN,NaN,2,5.92013513359281,NaN,0.525,7.88,-0.3,0,NaN
NaN,NaN,NaN,NaN,NaN,3,8.31442120655431,NaN,-0.525,7.84,10.5,0,NaN
NaN,NaN,NaN,NaN,NaN,4,11.82495665954,NaN,0.525,0,15.1,0,NaN
NaN,NaN,NaN,NaN,NaN,0,0,NaN,0.505,0,0,NaN,NaN
NaN,NaN,NaN,NaN,NaN,0,0,NaN,0.505,0,0,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.505,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.505,NaN,NaN,NaN,NaN
6,4,4,1,4,2,5.2033354687162,1693384935.9828,-0.525,-0.01,-0.3,0,0
NaN,NaN,NaN,NaN,NaN,1,5.01118748402013,NaN,0.525,7.88,-0.3,0,NaN
NaN,NaN,NaN,NaN,NaN,3,7.8925281120817,NaN,-0.525,7.84,10.5,0,NaN
NaN,NaN,NaN,NaN,NaN,4,12.255835344847,NaN,0.525,0,15.1,0,NaN
NaN,NaN,NaN,NaN,NaN,0,0,NaN,0.505,0,0,NaN,NaN
NaN,NaN,NaN,NaN,NaN,0,0,NaN,0.505,0,0,NaN,NaN
