No, IMUacc_c1, IMUacc_c2, IMUacc_c3, IMUgyro_c1, IMUgyro_c2, IMUgyro_c3, s_time, b_acc_o1, b_acc_o2, b_acc_o3, b_gyro1, b_gyro2, b_gyro3, IMUSel, kf_psi, gyro_psi, cent_pos_est1, cent_pos_est2, cent_pos_est3, cent_vel_est1, cent_vel_est2, cent_vel_est3
1673,-0.972656250,-0.469726562,-10.193359375,-3.757812500,0.945068359,-19.893554688,1701767794.700626135,1.687269789,3.066737923,-0.079672107,1.687269789,3.066737923,-0.079672107,2.000000000,-2.140315661,-2.127327907,5.901126884,17.858341615,-0.012977376,-5.440734519,-3.977914544,-0.089264749
1674,-0.770507812,0.103515625,-9.902343750,-3.986328125,1.051757812,-20.259521484,1701767794.731498480,1.687269789,3.066737923,-0.079672107,1.687269789,3.066737923,-0.079672107,2.000000000,-2.153728467,-2.140895916,5.846926891,17.818485271,-0.013870024,-5.399264096,-3.993354195,-0.089264749
1675,nan,nan,nan,nan,nan,nan,1701767794.744534731,nan,nan,nan,nan,nan,nan,nan,-2.167213358,nan,nan,nan,nan,nan,nan,nan
1676,nan,nan,nan,nan,nan,nan,1701767794.750442266,nan,nan,nan,nan,nan,nan,nan,-2.167213358,nan,nan,nan,nan,nan,nan,nan
1677,nan,nan,nan,nan,nan,nan,1701767794.754186869,nan,nan,nan,nan,nan,nan,nan,-2.167213358,nan,nan,nan,nan,nan,nan,nan
1678,nan,nan,nan,nan,nan,nan,1701767794.764418840,nan,nan,nan,nan,nan,nan,nan,-2.167213358,nan,nan,nan,nan,nan,nan,nan
1679,-0.734375000,0.252929688,-9.928710938,-2.507812500,1.364257812,-20.312744141,1701767794.765434027,1.719363163,3.045354404,-0.075855632,1.687269789,3.066737923,-0.079672107,2.000000000,-2.167213358,-2.154730672,5.790262779,17.754639057,-0.011227809,-5.249343652,-3.991451250,-0.085381228
1680,-0.752929688,0.340820312,-9.949218750,-1.852294922,1.722412109,-20.221191406,1701767794.792424440,1.719363163,3.045354404,-0.075855632,1.719363163,3.045354404,-0.075855632,2.000000000,-2.180848558,-2.168614152,5.737949271,17.714677939,-0.012081621,-5.213358027,-4.000772273,-0.085381228
1681,-0.916015625,-0.332031250,-9.777343750,-1.372070312,1.836669922,-20.145019531,1701767794.823758125,1.719363163,3.045354404,-0.075855632,1.719363163,3.045354404,-0.075855632,2.000000000,-2.194443080,-2.182438473,5.685994480,17.674630203,-0.012935433,-5.177600114,-4.008775104,-0.085381228
1682,nan,nan,nan,nan,nan,nan,1701767794.844634771,nan,nan,nan,nan,nan,nan,nan,-2.209157448,nan,nan,nan,nan,nan,nan,nan
1683,nan,nan,nan,nan,nan,nan,1701767794.850461960,nan,nan,nan,nan,nan,nan,nan,-2.209157448,nan,nan,nan,nan,nan,nan,nan
1684,-0.581054688,-0.146484375,-9.971679688,-1.478759766,2.195068359,-20.106933594,1701767794.851375818,1.719363163,3.045354404,-0.075855632,1.719363163,3.045354404,-0.075855632,2.000000000,-2.209157448,-2.196214089,5.634424062,17.634482324,-0.013789246,-5.136483409,-4.020800578,-0.085381228
1685,nan,nan,nan,nan,nan,nan,1701767794.860276461,nan,nan,nan,nan,nan,nan,nan,-2.222304786,nan,nan,nan,nan,nan,nan,nan
1686,nan,nan,nan,nan,nan,nan,1701767794.863155603,nan,nan,nan,nan,nan,nan,nan,-2.222304786,nan,nan,nan,nan,nan,nan,nan
1687,-0.429687500,0.029296875,-10.165039062,-1.875244141,2.400878906,-20.114501953,1701767794.881471395,1.752928376,3.016340896,-0.069763476,1.719363163,3.045354404,-0.075855632,2.000000000,-2.222304786,-2.209955712,5.587476784,17.581089187,-0.011120603,-4.978028850,-3.999424239,-0.081504203
1688,-0.591796875,-0.249023438,-10.239257812,-1.364501953,2.461669922,-20.099365234,1701767794.911797285,1.752928376,3.016340896,-0.069763476,1.752928376,3.016340896,-0.069763476,2.000000000,-2.235485500,-2.223696145,5.537873839,17.541042360,-0.011935645,-4.942560309,-4.009941227,-0.081504203
1689,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1690,-0.591796875,-0.201171875,-10.336914062,-1.615966797,2.500000000,-19.809814453,1701767794.941692829,1.752928376,3.016340896,-0.069763476,1.752928376,3.016340896,-0.069763476,2.000000000,-2.249626090,-2.237417925,5.488641219,17.500886751,-0.012750687,-4.903963535,-4.021180583,-0.081504203
1691,nan,nan,nan,nan,nan,nan,1701767794.945220709,nan,nan,nan,nan,nan,nan,nan,-2.262783944,nan,nan,nan,nan,nan,nan,nan
1692,nan,nan,nan,nan,nan,nan,1701767794.950403214,nan,nan,nan,nan,nan,nan,nan,-2.262783944,nan,nan,nan,nan,nan,nan,nan
1693,nan,nan,nan,nan,nan,nan,1701767794.956067562,nan,nan,nan,nan,nan,nan,nan,-2.262783944,nan,nan,nan,nan,nan,nan,nan
1694,-0.508789062,-0.193359375,-10.132812500,-1.349121094,2.088378906,-19.855468750,1701767794.971046925,1.752928376,3.016340896,-0.069763476,1.752928376,3.016340896,-0.069763476,2.000000000,-2.262783944,-2.250932011,5.439793841,17.460623345,-0.013565729,-4.865512146,-4.031500620,-0.081504203
1695,-0.638671875,-0.123046875,-10.230468750,-1.173828125,1.684326172,-20.061279297,1701767795.001565695,1.752928376,3.016340896,-0.069763476,1.752928376,3.016340896,-0.069763476,2.000000000,-2.276383552,-2.264489297,5.391328194,17.420256925,-0.014380771,-4.827617292,-4.041783333,-0.081504203
1696,-0.526367188,-0.307617188,-10.191406250,-0.990966797,1.333740234,-20.213623047,1701767795.031141281,1.752928376,3.016340896,-0.069763476,1.752928376,3.016340896,-0.069763476,2.000000000,-2.290110669,-2.278203375,5.343244840,17.379797147,-0.015195813,-4.789053361,-4.050172250,-0.081504203
1697,nan,nan,nan,nan,nan,nan,1701767795.045153379,nan,nan,nan,nan,nan,nan,nan,-2.304212193,nan,nan,nan,nan,nan,nan,nan
1698,nan,nan,nan,nan,nan,nan,1701767795.047446728,nan,nan,nan,nan,nan,nan,nan,-2.304212193,nan,nan,nan,nan,nan,nan,nan
1699,nan,nan,nan,nan,nan,nan,1701767795.054590702,nan,nan,nan,nan,nan,nan,nan,-2.304212193,nan,nan,nan,nan,nan,nan,nan
1700,nan,nan,nan,nan,nan,nan,1701767795.056113720,nan,nan,nan,nan,nan,nan,nan,-2.304212193,nan,nan,nan,nan,nan,nan,nan
1701,-0.316406250,-0.262695312,-10.012695312,-1.257812500,1.501464844,-20.404296875,1701767795.063654184,1.845194637,3.053145072,-0.079581325,1.752928376,3.016340896,-0.069763476,2.000000000,-2.304212193,-2.292038940,5.358297874,17.216365631,-0.011994606,-4.534745520,-4.199918873,-0.073202952
1702,-0.380859375,-0.449218750,-10.031250000,-1.562744141,1.432861328,-20.419433594,1701767795.092206001,1.845194637,3.053145072,-0.079581325,1.845194637,3.053145072,-0.079581325,2.000000000,-2.318228226,-2.305986774,5.313141694,17.174315627,-0.012726636,-4.496490552,-4.210081993,-0.073202952
1703,-0.805664062,-0.526367188,-9.916015625,-2.141845703,1.288085938,-20.350830078,1701767795.123456001,1.845194637,3.053145072,-0.079581325,1.845194637,3.053145072,-0.079581325,2.000000000,-2.332474853,-2.319944424,5.268377460,17.132162027,-0.013458665,-4.456356270,-4.220637856,-0.073202952
1704,nan,nan,nan,nan,nan,nan,1701767795.147277117,nan,nan,nan,nan,nan,nan,nan,-2.346768696,nan,nan,nan,nan,nan,nan,nan
1705,nan,nan,nan,nan,nan,nan,1701767795.150509357,nan,nan,nan,nan,nan,nan,nan,-2.346768696,nan,nan,nan,nan,nan,nan,nan
1706,-0.916015625,-0.183593750,-9.950195312,-2.096191406,1.112792969,-20.259521484,1701767795.152485371,1.907754622,3.067040431,-0.083753829,1.845194637,3.053145072,-0.079581325,2.000000000,-2.346768696,-2.333860307,5.259238441,17.008530347,-0.010662177,-4.247628894,-4.297011655,-0.066893247
1707,nan,nan,nan,nan,nan,nan,1701767795.154433250,nan,nan,nan,nan,nan,nan,nan,-2.360154938,nan,nan,nan,nan,nan,nan,nan
1708,nan,nan,nan,nan,nan,nan,1701767795.165636539,nan,nan,nan,nan,nan,nan,nan,-2.360154938,nan,nan,nan,nan,nan,nan,nan
1709,-0.511718750,-0.030273438,-9.890625000,-1.471191406,1.371826172,-20.061279297,1701767795.183568239,1.907754622,3.067040431,-0.083753829,1.907754622,3.067040431,-0.083753829,2.000000000,-2.360154938,-2.347720742,5.216976763,16.965543115,-0.011331109,-4.204706727,-4.300434760,-0.066893247
1710,-0.246093750,-0.045898438,-9.946289062,-0.990966797,1.631103516,-20.030761719,1701767795.212346077,1.907754622,3.067040431,-0.083753829,1.907754622,3.067040431,-0.083753829,2.000000000,-2.373151300,-2.361418922,5.175124837,16.922515575,-0.012000042,-4.165678474,-4.305073284,-0.066893247
1711,-0.292968750,-0.041992188,-10.010742188,-1.090087891,1.501464844,-19.931640625,1701767795.242193460,1.907754622,3.067040431,-0.083753829,1.907754622,3.067040431,-0.083753829,2.000000000,-2.386423442,-2.375063339,5.133654810,16.879434096,-0.012668974,-4.128327026,-4.311222630,-0.066893247
1712,nan,nan,nan,nan,nan,nan,1701767795.244425297,nan,nan,nan,nan,nan,nan,nan,-2.399856476,nan,nan,nan,nan,nan,nan,nan
1713,nan,nan,nan,nan,nan,nan,1701767795.257035971,nan,nan,nan,nan,nan,nan,nan,-2.399856476,nan,nan,nan,nan,nan,nan,nan
1714,nan,nan,nan,nan,nan,nan,1701767795.260625839,nan,nan,nan,nan,nan,nan,nan,-2.399856476,nan,nan,nan,nan,nan,nan,nan
1715,nan,nan,nan,nan,nan,nan,1701767795.265533447,nan,nan,nan,nan,nan,nan,nan,-2.399856476,nan,nan,nan,nan,nan,nan,nan
1716,-0.622070312,-0.311523438,-10.097656250,-1.349121094,0.884033203,-19.885986328,1701767795.273471594,1.950267556,3.100888246,-0.094014788,1.907754622,3.067040431,-0.083753829,2.000000000,-2.399856476,-2.388639262,5.098911083,16.733069063,-0.009992631,-3.976310598,-4.418259254,-0.060300287
1717,-0.704101562,-0.171875000,-10.097656250,-1.669433594,0.388671875,-19.847900391,1701767795.303315639,1.950267556,3.100888246,-0.094014788,1.950267556,3.100888246,-0.094014788,2.000000000,-2.414170102,-2.402229283,5.059360664,16.688866033,-0.010595634,-3.933773079,-4.422346686,-0.060300287
1718,-0.452148438,-0.187500000,-10.013671875,-1.798828125,0.327636719,-20.023193359,1701767795.333192587,1.950267556,3.100888246,-0.094014788,1.950267556,3.100888246,-0.094014788,2.000000000,-2.427569628,-2.415837712,5.020233404,16.644632882,-0.011198637,-3.891678972,-4.424283582,-0.060300287
1719,nan,nan,nan,nan,nan,nan,1701767795.344106913,nan,nan,nan,nan,nan,nan,nan,-2.441235181,nan,nan,nan,nan,nan,nan,nan
1720,nan,nan,nan,nan,nan,nan,1701767795.357112646,nan,nan,nan,nan,nan,nan,nan,-2.441235181,nan,nan,nan,nan,nan,nan,nan
1721,nan,nan,nan,nan,nan,nan,1701767795.359039783,nan,nan,nan,nan,nan,nan,nan,-2.441235181,nan,nan,nan,nan,nan,nan,nan
1722,-0.360351562,-0.213867188,-10.149414062,-1.753173828,0.678222656,-19.756347656,1701767795.363367796,1.948885828,3.136447885,-0.106460151,1.950267556,3.100888246,-0.094014788,2.000000000,-2.441235181,-2.429566660,4.931545447,16.505190131,-0.008851989,-3.831888625,-4.515053943,-0.054793761
1723,nan,nan,nan,nan,nan,nan,1701767795.365271330,nan,nan,nan,nan,nan,nan,nan,-2.454401019,nan,nan,nan,nan,nan,nan,nan
1724,-0.627929688,-0.091796875,-10.034179688,-2.164794922,0.769775391,-19.763916016,1701767795.393376827,1.948885828,3.136447885,-0.106460151,1.948885828,3.136447885,-0.106460151,2.000000000,-2.454401019,-2.443066221,4.893429060,16.460019913,-0.009399926,-3.791388890,-4.518989721,-0.054793761
1725,-0.822265625,-0.015625000,-9.961914062,-1.905517578,0.861083984,-19.596191406,1701767795.423589468,1.948885828,3.136447885,-0.106460151,1.948885828,3.136447885,-0.106460151,2.000000000,-2.467903557,-2.456550455,4.855721680,16.414827219,-0.009947864,-3.750087058,-4.519549124,-0.054793761
1726,nan,nan,nan,nan,nan,nan,1701767795.445130587,nan,nan,nan,nan,nan,nan,nan,-2.481139959,nan,nan,nan,nan,nan,nan,nan
1727,nan,nan,nan,nan,nan,nan,1701767795.448162317,nan,nan,nan,nan,nan,nan,nan,-2.481139959,nan,nan,nan,nan,nan,nan,nan
1728,-0.969726562,0.060546875,-10.021484375,-1.303466797,0.586669922,-19.626708984,1701767795.454390526,1.956305110,3.159788441,-0.114805938,1.948885828,3.136447885,-0.106460151,2.000000000,-2.481139959,-2.469899313,4.785848434,16.288855638,-0.007887163,-3.663109351,-4.578265209,-0.050095128
1729,nan,nan,nan,nan,nan,nan,1701767795.462858677,nan,nan,nan,nan,nan,nan,nan,-2.494474651,nan,nan,nan,nan,nan,nan,nan
1730,nan,nan,nan,nan,nan,nan,1701767795.464487076,nan,nan,nan,nan,nan,nan,nan,-2.494474651,nan,nan,nan,nan,nan,nan,nan
1731,-0.686523438,-0.013671875,-10.089843750,-1.151123047,1.051757812,-19.558105469,1701767795.483542442,1.956305110,3.159788441,-0.114805938,1.956305110,3.159788441,-0.114805938,2.000000000,-2.494474651,-2.483287501,4.749429468,16.243093458,-0.008388114,-3.620683732,-4.574170963,-0.050095128
1732,-0.613281250,-0.380859375,-10.222656250,-0.983398438,1.234619141,-19.466796875,1701767795.513155937,1.956305110,3.159788441,-0.114805938,1.956305110,3.159788441,-0.114805938,2.000000000,-2.507413238,-2.496556183,4.713428891,16.197361511,-0.008889065,-3.579431746,-4.572218288,-0.050095128
1733,-0.418945312,-0.224609375,-10.336914062,-1.699707031,1.326171875,-19.497314453,1701767795.543410063,1.956305110,3.159788441,-0.114805938,1.956305110,3.159788441,-0.114805938,2.000000000,-2.520908212,-2.509720867,4.677853310,16.151637931,-0.009390017,-3.535684540,-4.572497704,-0.050095128
1734,nan,nan,nan,nan,nan,nan,1701767795.544665337,nan,nan,nan,nan,nan,nan,nan,-2.533461301,nan,nan,nan,nan,nan,nan,nan
1735,nan,nan,nan,nan,nan,nan,1701767795.548209667,nan,nan,nan,nan,nan,nan,nan,-2.533461301,nan,nan,nan,nan,nan,nan,nan
1736,nan,nan,nan,nan,nan,nan,1701767795.558226109,nan,nan,nan,nan,nan,nan,nan,-2.533461301,nan,nan,nan,nan,nan,nan,nan
1737,nan,nan,nan,nan,nan,nan,1701767795.563254118,nan,nan,nan,nan,nan,nan,nan,-2.533461301,nan,nan,nan,nan,nan,nan,nan
1738,-0.609375000,-0.290039062,-10.191406250,-2.172363281,0.990722656,-19.352294922,1701767795.574040890,1.946210994,3.231723252,-0.137472331,1.956305110,3.159788441,-0.114805938,2.000000000,-2.533461301,-2.522871831,4.578945844,15.958464665,-0.007373527,-3.500502432,-4.740199037,-0.043679581
1739,-0.744140625,-0.288085938,-10.231445312,-2.439208984,0.579101562,-19.238037109,1701767795.604514360,1.946210994,3.231723252,-0.137472331,1.946210994,3.231723252,-0.137472331,2.000000000,-2.546956809,-2.535947938,4.544158343,15.911066940,-0.007810322,-3.456997774,-4.739345961,-0.043679581
1740,-0.831054688,0.033203125,-9.983398438,-2.141845703,0.220947266,-18.971191406,1701767795.633991003,1.946210994,3.231723252,-0.137472331,1.946210994,3.231723252,-0.137472331,2.000000000,-2.559980126,-2.548990685,4.509809505,15.863686318,-0.008247118,-3.412769803,-4.736778587,-0.043679581
1741,nan,nan,nan,nan,nan,nan,1701767795.644689560,nan,nan,nan,nan,nan,nan,nan,-2.572387720,nan,nan,nan,nan,nan,nan,nan
1742,nan,nan,nan,nan,nan,nan,1701767795.650451660,nan,nan,nan,nan,nan,nan,nan,-2.572387720,nan,nan,nan,nan,nan,nan,nan
1743,nan,nan,nan,nan,nan,nan,1701767795.655943632,nan,nan,nan,nan,nan,nan,nan,-2.572387720,nan,nan,nan,nan,nan,nan,nan
1744,nan,nan,nan,nan,nan,nan,1701767795.657398462,nan,nan,nan,nan,nan,nan,nan,-2.572387720,nan,nan,nan,nan,nan,nan,nan
1745,-0.770507812,0.001953125,-9.934570312,-1.836914062,0.426757812,-18.628417969,1701767795.664231539,1.917319173,3.271875083,-0.152170614,1.946210994,3.231723252,-0.137472331,2.000000000,-2.485218930,-2.485218930,4.395190999,15.714983444,-0.006496438,-3.407756068,-4.824051712,-0.039619419
1746,-0.814453125,-0.227539062,-9.956054688,-1.821777344,0.579101562,-18.552001953,1701767795.694540501,1.917319173,3.271875083,-0.152170614,1.917319173,3.271875083,-0.152170614,2.000000000,-2.507815332,-2.497849587,4.361324974,15.666749620,-0.006892632,-3.365448995,-4.822713105,-0.039619419
1747,-0.874023438,-0.428710938,-9.780273438,-2.385742188,1.127929688,-18.460693359,1701767795.724525213,1.917319173,3.271875083,-0.152170614,1.917319173,3.271875083,-0.152170614,2.000000000,-2.520645298,-2.510390779,4.327892361,15.618528935,-0.007288826,-3.321073486,-4.821423859,-0.039619419
1748,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1749,nan,nan,nan,nan,nan,nan,1701767795.748230457,nan,nan,nan,nan,nan,nan,nan,-2.533361660,nan,nan,nan,nan,nan,nan,nan
1750,nan,nan,nan,nan,nan,nan,1701767795.750375986,nan,nan,nan,nan,nan,nan,nan,-2.457486789,nan,nan,nan,nan,nan,nan,nan
1751,-0.840820312,-0.255859375,-9.866210938,-2.873535156,1.592773438,-18.300537109,1701767795.755460978,1.882863430,3.268294340,-0.154896656,1.917319173,3.271875083,-0.152170614,2.000000000,-2.457486789,-2.457486789,4.214940368,15.530704458,-0.005796412,-3.314355306,-4.813104026,-0.038061682
1752,nan,nan,nan,nan,nan,nan,1701767795.756147385,nan,nan,nan,nan,nan,nan,nan,-2.479344964,nan,nan,nan,nan,nan,nan,nan
1753,-0.731445312,0.087890625,-9.977539062,-2.911621094,1.714843750,-18.110107422,1701767795.785570383,1.882863430,3.268294340,-0.154896656,1.882863430,3.268294340,-0.154896656,2.000000000,-2.479344964,-2.469653511,4.182019439,15.482567599,-0.006177029,-3.269830518,-4.814267859,-0.038061682
1754,-0.609375000,0.304687500,-10.361328125,-2.263916016,1.691894531,-17.873779297,1701767795.814144611,1.882863430,3.268294340,-0.154896656,1.882863430,3.268294340,-0.154896656,2.000000000,-2.490325389,-2.481649531,4.149526915,15.434430224,-0.006557646,-3.228674320,-4.813207117,-0.038061682
1755,nan,nan,nan,nan,nan,nan,1701767795.844795942,nan,nan,nan,nan,nan,nan,nan,-2.501021537,nan,nan,nan,nan,nan,nan,nan
1756,-0.555664062,0.665039062,-10.257812500,-1.593017578,1.463378906,-17.774658203,1701767795.845557690,1.882863430,3.268294340,-0.154896656,1.882863430,3.268294340,-0.154896656,2.000000000,-2.501021537,-2.493469377,4.117433561,15.386307433,-0.006938263,-3.189996455,-4.811351170,-0.038061682
1757,nan,nan,nan,nan,nan,nan,1701767795.850661039,nan,nan,nan,nan,nan,nan,nan,-2.511939426,nan,nan,nan,nan,nan,nan,nan
1758,nan,nan,nan,nan,nan,nan,1701767795.853105545,nan,nan,nan,nan,nan,nan,nan,-2.511939426,nan,nan,nan,nan,nan,nan,nan
1759,nan,nan,nan,nan,nan,nan,1701767795.856022120,nan,nan,nan,nan,nan,nan,nan,-2.453908866,nan,nan,nan,nan,nan,nan,nan
1760,-0.708984375,0.518554688,-10.127929688,-1.021484375,1.341308594,-17.934814453,1701767795.875246048,1.898269730,3.280991752,-0.159034583,1.882863430,3.268294340,-0.154896656,2.000000000,-2.453908866,-2.453908866,4.074130639,15.269720843,-0.005505384,-3.084491462,-4.845049824,-0.035795667
1761,-0.700195312,0.205078125,-9.990234375,-0.960449219,1.028808594,-17.881347656,1701767795.906546354,1.898269730,3.280991752,-0.159034583,1.898269730,3.280991752,-0.159034583,2.000000000,-2.472981964,-2.465778431,4.043475201,15.221283405,-0.005863340,-3.046596083,-4.842437639,-0.035795667
1762,-0.541015625,0.006835938,-9.958007812,-1.128173828,1.028808594,-17.751708984,1701767795.935144663,1.898269730,3.280991752,-0.159034583,1.898269730,3.280991752,-0.159034583,2.000000000,-2.485531026,-2.477644761,4.013210460,15.172865640,-0.006221297,-3.006352100,-4.841115387,-0.035795667
1763,nan,nan,nan,nan,nan,nan,1701767795.944455147,nan,nan,nan,nan,nan,nan,nan,-2.497367975,nan,nan,nan,nan,nan,nan,nan
1764,nan,nan,nan,nan,nan,nan,1701767795.947057724,nan,nan,nan,nan,nan,nan,nan,-2.497367975,nan,nan,nan,nan,nan,nan,nan
1765,nan,nan,nan,nan,nan,nan,1701767795.956052065,nan,nan,nan,nan,nan,nan,nan,-2.434139679,nan,nan,nan,nan,nan,nan,nan
1766,nan,nan,nan,nan,nan,nan,1701767795.956408024,nan,nan,nan,nan,nan,nan,nan,-2.434139679,nan,nan,nan,nan,nan,nan,nan
1767,-0.541015625,0.003906250,-9.854492188,-1.486328125,1.303222656,-17.706054688,1701767795.965543985,1.910499440,3.285752478,-0.160967718,1.898269730,3.280991752,-0.159034583,2.000000000,-2.434139679,-2.434139679,3.970380253,15.067790799,-0.004968844,-2.901145862,-4.860537418,-0.034395721
1768,-0.523437500,-0.007812500,-9.894531250,-1.623535156,1.501464844,-17.363037109,1701767795.996607065,1.910499440,3.285752478,-0.160967718,1.910499440,3.285752478,-0.160967718,2.000000000,-2.453523781,-2.445791050,3.941573169,15.019171941,-0.005312802,-2.860270787,-4.863234144,-0.034395721
1769,-0.713867188,-0.142578125,-9.979492188,-1.333984375,1.554687500,-16.844726562,1701767796.025419712,1.910499440,3.285752478,-0.160967718,1.910499440,3.285752478,-0.160967718,2.000000000,-2.464557873,-2.457157167,3.913174954,14.970529029,-0.005656759,-2.819372226,-4.865348291,-0.034395721
1770,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1771,nan,nan,nan,nan,nan,nan,1701767796.044538021,nan,nan,nan,nan,nan,nan,nan,-2.475585856,nan,nan,nan,nan,nan,nan,nan
1772,nan,nan,nan,nan,nan,nan,1701767796.054382324,nan,nan,nan,nan,nan,nan,nan,-2.475585856,nan,nan,nan,nan,nan,nan,nan
1773,-0.604492188,-0.241210938,-10.116210938,-1.486328125,1.608154297,-16.433105469,1701767796.055970669,1.882228744,3.278515706,-0.162187366,1.910499440,3.285752478,-0.160967718,2.000000000,-2.433272147,-2.433272147,3.818399181,14.883980134,-0.004555646,-2.802736021,-4.856296944,-0.034035926
1774,nan,nan,nan,nan,nan,nan,1701767796.056109905,nan,nan,nan,nan,nan,nan,nan,-2.450842383,nan,nan,nan,nan,nan,nan,nan
1775,-0.591796875,-0.314453125,-10.212890625,-1.867431641,1.608154297,-16.204589844,1701767796.086351156,1.882228744,3.278515706,-0.162187366,1.882228744,3.278515706,-0.162187366,2.000000000,-2.450842383,-2.443967814,3.790586362,14.835397103,-0.004896005,-2.759827670,-4.860309309,-0.034035926
1776,-0.570312500,-0.100585938,-10.078125000,-2.012451172,1.447998047,-15.983398438,1701767796.116069794,1.882228744,3.278515706,-0.162187366,1.882228744,3.278515706,-0.162187366,2.000000000,-2.461218929,-2.454492887,3.763205365,14.786774898,-0.005236364,-2.716371804,-4.864131673,-0.034035926
1777,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1778,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1779,-0.614257812,0.236328125,-9.939453125,-1.882812500,1.486083984,-15.861572266,1701767796.146192074,1.882228744,3.278515706,-0.162187366,1.882228744,3.278515706,-0.162187366,2.000000000,-2.471164614,-2.464886476,3.736250125,14.738122617,-0.005576723,-2.674676240,-4.866324519,-0.034035926
1780,nan,nan,nan,nan,nan,nan,1701767796.150235176,nan,nan,nan,nan,nan,nan,nan,-2.480845194,nan,nan,nan,nan,nan,nan,nan
1781,nan,nan,nan,nan,nan,nan,1701767796.155799866,nan,nan,nan,nan,nan,nan,nan,-2.480845194,nan,nan,nan,nan,nan,nan,nan
1782,-0.672851562,0.527343750,-9.792968750,-1.798828125,1.691894531,-15.869140625,1701767796.176816702,1.878249608,3.236375327,-0.151978545,1.882228744,3.278515706,-0.162187366,2.000000000,-2.480845194,-2.475172328,3.678964473,14.701576530,-0.004530508,-2.607371490,-4.771639625,-0.034846730
1783,-0.609375000,0.337890625,-9.983398438,-1.455810547,1.493896484,-15.922607422,1701767796.206284761,1.878249608,3.236375327,-0.151978545,1.878249608,3.236375327,-0.151978545,2.000000000,-2.490498114,-2.485393790,3.653075983,14.653877715,-0.004878976,-2.570326481,-4.768123342,-0.034846730
1784,-0.450195312,0.497070312,-9.875000000,-1.608398438,1.524169922,-16.021484375,1701767796.236397266,1.878249608,3.236375327,-0.151978545,1.878249608,3.236375327,-0.151978545,2.000000000,-2.500893480,-2.495666082,3.627563376,14.606207585,-0.005227443,-2.532194894,-4.765902736,-0.034846730
1785,nan,nan,nan,nan,nan,nan,1701767796.244956017,nan,nan,nan,nan,nan,nan,nan,-2.510715381,nan,nan,nan,nan,nan,nan,nan
1786,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1787,nan,nan,nan,nan,nan,nan,1701767796.249147177,nan,nan,nan,nan,nan,nan,nan,-2.510715381,nan,nan,nan,nan,nan,nan,nan
1788,nan,nan,nan,nan,nan,nan,1701767796.262418985,nan,nan,nan,nan,nan,nan,nan,-2.510715381,nan,nan,nan,nan,nan,nan,nan
1789,-0.444335938,0.437500000,-9.883789062,-1.539794922,1.768066406,-15.914794922,1701767796.266423702,1.913871384,3.238734967,-0.151189396,1.878249608,3.236375327,-0.151978545,2.000000000,-2.510715381,-2.505968849,3.627382616,14.508047690,-0.004249288,-2.378245995,-4.769575230,-0.033740986
1790,-0.466796875,0.366210938,-9.992187500,-1.211914062,1.821533203,-15.770019531,1701767796.296164513,1.913871384,3.238734967,-0.151189396,1.913871384,3.238734967,-0.151189396,2.000000000,-2.520893989,-2.516127029,3.603782808,14.460364535,-0.004586698,-2.341715767,-4.767055642,-0.033740986
1791,-0.248046875,0.298828125,-10.194335938,-0.952880859,1.852050781,-15.396484375,1701767796.326469183,1.913871384,3.238734967,-0.151189396,1.913871384,3.238734967,-0.151189396,2.000000000,-2.530858238,-2.526156385,3.580551716,14.412707276,-0.004924108,-2.304502526,-4.764396269,-0.033740986
1792,nan,nan,nan,nan,nan,nan,1701767796.345152855,nan,nan,nan,nan,nan,nan,nan,-2.539970909,nan,nan,nan,nan,nan,nan,nan
1793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1794,nan,nan,nan,nan,nan,nan,1701767796.361563683,nan,nan,nan,nan,nan,nan,nan,-2.539970909,nan,nan,nan,nan,nan,nan,nan
1795,-0.151367188,0.209960938,-10.269531250,-0.830810547,1.600585938,-14.939208984,1701767796.362413883,1.913871384,3.238734967,-0.151189396,1.913871384,3.238734967,-0.151189396,2.000000000,-2.539970909,-2.535919966,3.557689103,14.365067571,-0.005261518,-2.268020076,-4.763544712,-0.033740986
1796,nan,nan,nan,nan,nan,nan,1701767796.362462282,nan,nan,nan,nan,nan,nan,nan,-2.549204323,nan,nan,nan,nan,nan,nan,nan
