29.702,3.76867,-2.1666
29.702,3.76867,-2.1666
29.702,3.76867,-2.1666
29.702,3.76867,-2.1666
30.0123,3.73709,-2.18718
30.0123,3.73709,-2.18718
30.0123,3.73709,-2.18718
30.3287,3.68562,-2.20862
30.3287,3.68562,-2.20862
30.3287,3.68562,-2.20862
30.6348,3.62826,-2.22818
30.6348,3.62826,-2.22818
30.6348,3.62826,-2.22818
30.6348,3.62826,-2.22818
30.959,3.58467,-2.24952
30.959,3.58467,-2.24952
30.959,3.58467,-2.24952
30.959,3.58467,-2.24952
30.959,3.58467,-2.24952
30.959,3.58467,-2.24952
30.959,3.58467,-2.24952
30.959,3.58467,-2.24952
30.959,3.58467,-2.24952
0,0,-0
0,0,-0
0,0,-0
0,0,-0
0,0,-0
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.3834,0,-2.27279
22.372,5.42922,-2.27279
22.372,5.42922,-2.27279
22.372,5.42922,-2.27279
22.305,5.35079,-2.27279
22.305,5.35079,-2.27279
22.305,5.35079,-2.27279
22.308,5.28055,-2.27279
22.308,5.28055,-2.27279
22.308,5.28055,-2.27279
22.308,5.28055,-2.27279
22.3129,5.06267,-2.24956
22.3129,5.06267,-2.24956
22.3129,5.06267,-2.24956
22.3221,4.8866,-2.21614
22.3221,4.8866,-2.21614
22.3221,4.8866,-2.21614
22.2321,4.95803,-2.21614
22.2321,4.95803,-2.21614
22.2321,4.95803,-2.21614
22.2321,4.95803,-2.21614
22.2448,4.96244,-2.21614
22.2448,4.96244,-2.21614
22.2448,4.96244,-2.21614
22.2778,4.78715,-2.17158
22.2778,4.78715,-2.17158
22.2778,4.78715,-2.17158
22.3183,4.94226,-2.17158
22.3183,4.94226,-2.17158
22.3183,4.94226,-2.17158
22.3183,4.94226,-2.17158
22.2181,4.96054,-2.17158
22.2181,4.96054,-2.17158
22.2181,4.96054,-2.17158
22.2314,4.9658,-2.17158
22.2314,4.9658,-2.17158
22.2314,4.9658,-2.17158
22.2466,4.82054,-2.17158
22.2466,4.82054,-2.17158
22.2466,4.82054,-2.17158
22.2955,4.99314,-2.17158
22.2955,4.99314,-2.17158
22.2955,4.99314,-2.17158
22.2177,4.97705,-2.17158
22.2177,4.97705,-2.17158
22.2177,4.97705,-2.17158
22.2177,4.97705,-2.17158
22.2659,4.79317,-2.12462
22.2659,4.79317,-2.12462
22.2659,4.79317,-2.12462
22.3173,4.92329,-2.12462
22.3173,4.92329,-2.12462
22.3173,4.92329,-2.12462
22.3602,5.01629,-2.12462
22.3602,5.01629,-2.12462
22.3602,5.01629,-2.12462
22.3602,5.01629,-2.12462
22.3898,5.08133,-2.12462
22.3898,5.08133,-2.12462
22.3898,5.08133,-2.12462
22.4243,4.95986,-2.10279
22.4243,4.95986,-2.10279
22.4243,4.95986,-2.10279
22.4855,4.98433,-2.10695
22.4855,4.98433,-2.10695
22.4855,4.98433,-2.10695
22.4855,4.98433,-2.10695
22.4861,4.82372,-2.10695
22.4861,4.82372,-2.10695
22.4861,4.82372,-2.10695
22.559,4.97487,-2.10695
22.559,4.97487,-2.10695
22.559,4.97487,-2.10695
22.5067,4.98866,-2.10695
22.5067,4.98866,-2.10695
22.5067,4.98866,-2.10695
22.5067,4.98866,-2.10695
22.5674,4.98488,-2.10695
22.5674,4.98488,-2.10695
22.5674,4.98488,-2.10695
22.6429,4.79166,-2.04648
22.6429,4.79166,-2.04648
22.6429,4.79166,-2.04648
22.738,4.90073,-2.04648
22.738,4.90073,-2.04648
22.738,4.90073,-2.04648
22.738,4.90073,-2.04648
22.798,4.76811,-2.04648
22.798,4.76811,-2.04648
22.798,4.76811,-2.04648
22.873,4.80999,-2.04648
22.873,4.80999,-2.04648
22.873,4.80999,-2.04648
22.9242,4.66853,-2.04648
22.9242,4.66853,-2.04648
